time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 08:30:16",10,3,2,0,0,0,0,0,2,465999999,2,20263.2,0,4
"11/15/2022, 08:30:40",10,1,1,0,0,0,0,0,1,7.77E+16,4,1022,1.32E+17,4
"11/15/2022, 08:30:54",10,1,1,0,0.547722558,58.0585911,0.4,42.4,1,1.07E+17,5,1038.4,2.53E+17,4
"11/15/2022, 08:31:02",10,0,0,0,0,0,0,0,0,5.24E+17,5,1048.8,1.22E+17,4
"11/15/2022, 08:31:18",10,0,0,0,0,0,0,0,0,1.89E+17,5,1061.6,1.22E+17,4
"11/15/2022, 08:31:33",10,2,2,0,0,0,0,0,2,1.26E+17,7,1081.6,3.09E+17,4
"11/15/2022, 08:31:46",10,1,1,0,0,0,0,0,1,6.11E+17,8,1097.8,4.04E+17,4
"11/15/2022, 08:31:58",10,0,0,0,0,0,0,0,0,2.63E+17,8,1113.6,8.99E+16,4
"11/15/2022, 08:32:02",10,0,0,0,0,0,0,0,0,5.88E+17,8,1123.2,7.45E+16,4
"11/15/2022, 08:32:13",10,0,0,0,0,0,0,0,0,4.09E+17,8,1136.4,2.21E+17,4
"11/15/2022, 08:32:21",10,0,0,0,0,0,0,0,0,5.28E+17,8,1147.6,2.08E+17,4
"11/15/2022, 08:32:33",10,0,0,0,0,0,0,0,0,5.70E+17,8,1158.2,2.08E+17,4
"11/15/2022, 08:32:45",10,2,2,0,0,0,0,0,2,3.34E+17,10,1172.6,6.21E+16,4
"11/15/2022, 08:33:02",10,2,2,0,0,0,0,0,2,3.61E+17,12,1180.8,2.09E+17,4
"11/15/2022, 08:33:22",10,1,1,0,0,0,0,0,1,5.43E+17,13,1197.4,1.19E+17,4
"11/15/2022, 08:33:28",10,1,1,0,0,0,0,0,1,5.61E+17,14,1205.2,1.78E+17,4
"11/15/2022, 08:33:53",10,0,0,0,0,0,0,0,0,2.93E+17,14,1224.4,1.26E+17,4
"11/15/2022, 08:34:08",10,0,0,0,0,0,0,0,0,3.58E+17,14,1236.6,3.50E+17,4
"11/15/2022, 08:34:20",10,0,0,0,0,0,0,0,0,4.12E+17,14,1248.4,1.38E+17,4
"11/15/2022, 08:34:27",10,1,1,0,0,0,0,0,1,5.85E+17,15,1256.8,3.54E+17,4
"11/15/2022, 08:34:54",10,2,2,0,0,0,0,0,2,3.35E+17,17,1266,1.32E+17,4
"11/15/2022, 08:35:20",10,1,1,0,0,0,0,0,1,5.89E+17,18,1280.8,2.34E+17,4
"11/15/2022, 08:35:33",10,1,1,0,0.315301768,33.42198737,0.105263158,11.15789474,1,3.51E+17,19,1289.4,1.51E+17,4
"11/15/2022, 08:35:52",10,3,3,0,0.213200716,22.59927593,0.045454545,4.818181818,3,6.01E+17,22,1301.2,2.26E+17,4
"11/15/2022, 08:36:09",10,2,2,0,0.204124145,21.63715939,0.041666667,4.416666667,2,5.84E+17,24,1312.6,3.09E+17,4
"11/15/2022, 08:36:23",10,2,2,0,0.367946484,39.00232735,0.153846154,16.30769231,2,3.46E+17,26,1328.2,1.95E+17,4
"11/15/2022, 08:36:35",10,0,0,0,0,0,0,0,0,4.57E+17,26,1336.2,2.45E+17,4
"11/15/2022, 08:36:57",10,1,1,0,0.19245009,20.39970951,0.037037037,3.925925926,1,4.57E+17,27,1350.4,2.61E+17,4
"11/15/2022, 08:37:17",10,1,1,0,0,0,0,0,1,4.65E+17,28,1357.2,1.64E+17,4
"11/15/2022, 08:37:28",10,0,0,0,0,0,0,0,0,6.28E+17,28,1368.6,2.84E+17,4
"11/15/2022, 08:37:45",10,3,3,0,0,0,0,0,3,4.21E+17,31,1379.8,2.72E+17,4
"11/15/2022, 08:38:04",10,2,2,0,0,0,0,0,2,4.43E+17,33,1390,2.49E+17,4
"11/15/2022, 08:38:12",10,0,0,0,0,0,0,0,0,5.86E+17,33,1395.4,2.10E+17,4
"11/15/2022, 08:38:26",10,1,1,0,0,0,0,0,1,5.72E+17,34,1405.2,2.21E+17,4
"11/15/2022, 08:38:35",10,0,0,0,0.430561545,45.63952379,0.235294118,24.94117647,0,4.23E+17,34,1412.6,2.49E+17,4
